class_id,train_support,test_support,support_tier,top1_accuracy,recall
3787,216,60,mid,0.9833333333333333,0.9833333333333333
3788,213,60,tail,0.9666666666666667,0.9666666666666667
3789,536,141,mid,0.9148936170212766,0.9148936170212766
3790,539,141,mid,0.9858156028368794,0.9858156028368794
3791,540,144,head,0.9652777777777778,0.9652777777777778
3792,216,60,mid,0.9833333333333333,0.9833333333333333
3793,534,143,mid,0.9790209790209791,0.9790209790209791
3794,216,61,mid,1.0,1.0
3795,536,143,mid,0.9790209790209791,0.9790209790209791
3796,216,60,mid,0.9166666666666666,0.9166666666666666
3797,212,60,tail,1.0,1.0
3798,543,142,head,0.971830985915493,0.971830985915493
3799,539,141,mid,0.9716312056737588,0.9716312056737588
3800,541,144,head,0.9722222222222222,0.9722222222222222
3801,216,60,mid,0.9333333333333333,0.9333333333333333
3802,215,60,tail,0.9833333333333333,0.9833333333333333
3803,540,141,head,0.9574468085106383,0.9574468085106383
3804,539,142,mid,0.9929577464788732,0.9929577464788732
3805,216,60,mid,0.9666666666666667,0.9666666666666667
3806,215,60,tail,0.9666666666666667,0.9666666666666667
3807,539,144,mid,0.9791666666666666,0.9791666666666666
3808,216,60,mid,1.0,1.0
3809,216,59,mid,1.0,1.0
3810,538,142,mid,0.9788732394366197,0.9788732394366197
3811,216,60,mid,0.9333333333333333,0.9333333333333333
3812,540,145,head,0.9793103448275862,0.9793103448275862
3813,537,141,mid,0.9787234042553191,0.9787234042553191
3814,540,143,head,0.9230769230769231,0.9230769230769231
3815,540,143,head,0.9370629370629371,0.9370629370629371
3816,216,59,mid,0.9830508474576272,0.9830508474576272
3817,216,60,mid,0.9833333333333333,0.9833333333333333
3818,216,60,mid,0.9833333333333333,0.9833333333333333
3819,541,142,head,0.9647887323943662,0.9647887323943662
3820,542,144,head,0.9375,0.9375
3821,540,142,head,0.9507042253521126,0.9507042253521126
3822,540,143,head,0.972027972027972,0.972027972027972
3823,537,144,mid,0.9791666666666666,0.9791666666666666
3824,215,58,tail,1.0,1.0
3825,542,143,head,0.965034965034965,0.965034965034965
3826,536,142,mid,0.9859154929577465,0.9859154929577465
3827,540,143,head,0.993006993006993,0.993006993006993
3828,216,60,mid,0.9833333333333333,0.9833333333333333
3829,540,140,head,0.9571428571428572,0.9571428571428572
3830,540,143,head,0.965034965034965,0.965034965034965
3831,538,143,mid,0.951048951048951,0.951048951048951
3832,540,142,head,0.9859154929577465,0.9859154929577465
3833,216,59,mid,0.9830508474576272,0.9830508474576272
3834,215,60,tail,0.9833333333333333,0.9833333333333333
3835,216,60,mid,1.0,1.0
3836,216,60,mid,1.0,1.0
3837,214,60,tail,0.9833333333333333,0.9833333333333333
3838,538,142,mid,0.9577464788732394,0.9577464788732394
3839,215,60,tail,1.0,1.0
3840,538,141,mid,0.9645390070921985,0.9645390070921985
3841,216,60,mid,1.0,1.0
3842,543,142,head,0.9859154929577465,0.9859154929577465
3843,540,142,head,1.0,1.0
3844,216,60,mid,0.9833333333333333,0.9833333333333333
3845,216,60,mid,1.0,1.0
3846,216,60,mid,0.9666666666666667,0.9666666666666667
3847,540,141,head,0.9432624113475178,0.9432624113475178
3848,216,60,mid,0.9833333333333333,0.9833333333333333
3849,216,60,mid,0.9333333333333333,0.9333333333333333
3850,216,60,mid,0.9833333333333333,0.9833333333333333
3851,216,59,mid,0.9830508474576272,0.9830508474576272
3852,216,60,mid,1.0,1.0
3853,210,58,tail,0.8103448275862069,0.8103448275862069
3854,216,59,mid,0.9830508474576272,0.9830508474576272
3855,216,60,mid,1.0,1.0
3856,215,60,tail,0.95,0.95
3857,216,60,mid,1.0,1.0
3858,216,60,mid,1.0,1.0
3859,540,143,head,0.9790209790209791,0.9790209790209791
3860,216,60,mid,1.0,1.0
3861,216,58,mid,1.0,1.0
3862,537,143,mid,0.993006993006993,0.993006993006993
3863,216,59,mid,1.0,1.0
3864,540,144,head,0.7152777777777778,0.7152777777777778
3865,539,140,mid,0.9857142857142858,0.9857142857142858
3866,540,140,head,0.9785714285714285,0.9785714285714285
3867,537,142,mid,0.9859154929577465,0.9859154929577465
3868,215,60,tail,1.0,1.0
3869,216,60,mid,0.9833333333333333,0.9833333333333333
3870,216,60,mid,1.0,1.0
3871,541,145,head,0.9517241379310345,0.9517241379310345
3872,216,60,mid,0.9833333333333333,0.9833333333333333
3873,535,144,mid,0.9930555555555556,0.9930555555555556
3874,216,60,mid,0.9666666666666667,0.9666666666666667
3875,316,83,mid,0.9759036144578314,0.9759036144578314
3876,216,60,mid,1.0,1.0
3877,216,60,mid,0.9666666666666667,0.9666666666666667
3878,216,60,mid,1.0,1.0
3879,540,141,head,0.9716312056737588,0.9716312056737588
3880,216,60,mid,0.9833333333333333,0.9833333333333333
3881,216,59,mid,0.9491525423728814,0.9491525423728814
3882,216,60,mid,0.9833333333333333,0.9833333333333333
3883,215,60,tail,0.9833333333333333,0.9833333333333333
3884,317,83,mid,0.9036144578313253,0.9036144578313253
3885,538,143,mid,0.986013986013986,0.986013986013986
3886,216,60,mid,0.9666666666666667,0.9666666666666667
3887,216,60,mid,1.0,1.0
3888,537,140,mid,0.9785714285714285,0.9785714285714285
3889,546,142,head,0.9647887323943662,0.9647887323943662
3890,544,141,head,0.9361702127659575,0.9361702127659575
3891,541,141,head,0.9148936170212766,0.9148936170212766
3892,541,143,head,0.986013986013986,0.986013986013986
3893,542,141,head,0.950354609929078,0.950354609929078
3894,540,142,head,0.9788732394366197,0.9788732394366197
3895,539,143,mid,0.972027972027972,0.972027972027972
3896,216,60,mid,0.9833333333333333,0.9833333333333333
3897,537,139,mid,0.9712230215827338,0.9712230215827338
3898,216,60,mid,0.9833333333333333,0.9833333333333333
3899,539,142,mid,0.9929577464788732,0.9929577464788732
3900,216,60,mid,1.0,1.0
3901,539,142,mid,0.9647887323943662,0.9647887323943662
3902,216,60,mid,0.6333333333333333,0.6333333333333333
3903,215,60,tail,1.0,1.0
3904,538,143,mid,0.951048951048951,0.951048951048951
3905,540,142,head,0.971830985915493,0.971830985915493
3906,216,60,mid,0.9833333333333333,0.9833333333333333
3907,215,60,tail,0.95,0.95
3908,535,143,mid,0.916083916083916,0.916083916083916
3909,539,144,mid,0.9236111111111112,0.9236111111111112
3910,539,138,mid,0.9565217391304348,0.9565217391304348
3911,536,143,mid,0.958041958041958,0.958041958041958
3912,541,144,head,0.9791666666666666,0.9791666666666666
3913,216,60,mid,0.9833333333333333,0.9833333333333333
3914,541,144,head,0.9791666666666666,0.9791666666666666
3915,216,60,mid,1.0,1.0
3916,542,141,head,0.9858156028368794,0.9858156028368794
3917,543,145,head,0.9862068965517241,0.9862068965517241
3918,540,143,head,1.0,1.0
3919,539,142,mid,0.9788732394366197,0.9788732394366197
3920,539,143,mid,0.9790209790209791,0.9790209790209791
3921,538,144,mid,1.0,1.0
3922,539,140,mid,0.9714285714285714,0.9714285714285714
3923,541,142,head,0.9788732394366197,0.9788732394366197
3924,536,144,mid,0.9861111111111112,0.9861111111111112
3925,538,144,mid,0.9652777777777778,0.9652777777777778
3926,537,142,mid,0.971830985915493,0.971830985915493
3927,216,59,mid,1.0,1.0
3928,212,59,tail,1.0,1.0
3929,539,142,mid,0.8943661971830986,0.8943661971830986
3930,542,142,head,0.9084507042253521,0.9084507042253521
3931,216,60,mid,0.9166666666666666,0.9166666666666666
3932,536,142,mid,0.9225352112676056,0.9225352112676056
3933,537,140,mid,0.9714285714285714,0.9714285714285714
3934,540,143,head,0.972027972027972,0.972027972027972
3935,316,82,mid,0.5853658536585366,0.5853658536585366
3936,539,143,mid,0.972027972027972,0.972027972027972
3937,540,142,head,0.9507042253521126,0.9507042253521126
3938,539,144,mid,0.9444444444444444,0.9444444444444444
3939,216,60,mid,1.0,1.0
3940,216,60,mid,0.9833333333333333,0.9833333333333333
3941,216,60,mid,0.9833333333333333,0.9833333333333333
3942,537,144,mid,0.9930555555555556,0.9930555555555556
3943,215,60,tail,1.0,1.0
3944,540,145,head,0.9586206896551724,0.9586206896551724
3945,216,60,mid,1.0,1.0
3946,216,60,mid,0.9833333333333333,0.9833333333333333
3947,216,60,mid,0.9833333333333333,0.9833333333333333
3948,544,142,head,0.971830985915493,0.971830985915493
3949,539,144,mid,0.9236111111111112,0.9236111111111112
3950,216,60,mid,1.0,1.0
3951,216,60,mid,0.9666666666666667,0.9666666666666667
3952,538,142,mid,0.9647887323943662,0.9647887323943662
3953,539,142,mid,0.9647887323943662,0.9647887323943662
3954,216,60,mid,0.95,0.95
3955,216,60,mid,0.9833333333333333,0.9833333333333333
3956,538,144,mid,0.9097222222222222,0.9097222222222222
3957,216,60,mid,0.9833333333333333,0.9833333333333333
3958,539,141,mid,0.9858156028368794,0.9858156028368794
3959,538,144,mid,0.9583333333333334,0.9583333333333334
3960,216,60,mid,0.9833333333333333,0.9833333333333333
3961,540,141,head,0.9716312056737588,0.9716312056737588
3962,540,142,head,0.9788732394366197,0.9788732394366197
3963,538,143,mid,0.986013986013986,0.986013986013986
3964,540,145,head,0.993103448275862,0.993103448275862
3965,216,60,mid,0.95,0.95
3966,216,60,mid,1.0,1.0
3967,216,60,mid,1.0,1.0
3968,216,60,mid,0.9833333333333333,0.9833333333333333
3969,216,60,mid,0.9833333333333333,0.9833333333333333
3970,540,144,head,0.7430555555555556,0.7430555555555556
3971,539,143,mid,0.958041958041958,0.958041958041958
3972,216,60,mid,0.8166666666666667,0.8166666666666667
3973,540,141,head,0.9858156028368794,0.9858156028368794
3974,216,60,mid,0.9833333333333333,0.9833333333333333
3975,535,142,mid,0.9366197183098591,0.9366197183098591
3976,216,59,mid,0.9830508474576272,0.9830508474576272
3977,541,143,head,0.972027972027972,0.972027972027972
3978,541,142,head,0.9859154929577465,0.9859154929577465
3979,540,142,head,0.9788732394366197,0.9788732394366197
3980,212,59,tail,0.9322033898305084,0.9322033898305084
3981,216,60,mid,0.9833333333333333,0.9833333333333333
3982,216,60,mid,0.9833333333333333,0.9833333333333333
3983,216,60,mid,1.0,1.0
3984,536,140,mid,0.9928571428571429,0.9928571428571429
3985,541,142,head,0.9647887323943662,0.9647887323943662
3986,216,60,mid,0.9833333333333333,0.9833333333333333
3987,216,59,mid,1.0,1.0
3988,536,142,mid,0.9859154929577465,0.9859154929577465
3989,216,60,mid,0.9,0.9
3990,538,143,mid,0.9790209790209791,0.9790209790209791
3991,216,60,mid,0.9833333333333333,0.9833333333333333
3992,216,60,mid,0.9666666666666667,0.9666666666666667
3993,213,60,tail,0.9666666666666667,0.9666666666666667
3994,533,144,mid,0.9791666666666666,0.9791666666666666
3995,539,141,mid,0.9574468085106383,0.9574468085106383
3996,539,143,mid,0.986013986013986,0.986013986013986
3997,537,142,mid,0.9859154929577465,0.9859154929577465
3998,533,143,mid,1.0,1.0
3999,318,82,mid,0.9512195121951219,0.9512195121951219
4000,216,60,mid,1.0,1.0
4001,539,142,mid,0.8309859154929577,0.8309859154929577
4002,216,60,mid,0.9333333333333333,0.9333333333333333
4003,541,144,head,0.9861111111111112,0.9861111111111112
4004,216,60,mid,0.9833333333333333,0.9833333333333333
4005,216,60,mid,1.0,1.0
4006,213,60,tail,1.0,1.0
4007,542,142,head,0.9929577464788732,0.9929577464788732
4008,535,143,mid,0.9230769230769231,0.9230769230769231
4009,206,57,tail,0.8947368421052632,0.8947368421052632
4010,540,144,head,0.9444444444444444,0.9444444444444444
4011,541,142,head,0.9859154929577465,0.9859154929577465
4012,542,145,head,0.993103448275862,0.993103448275862
4013,215,60,tail,1.0,1.0
4014,539,143,mid,0.972027972027972,0.972027972027972
4015,533,141,mid,0.9929078014184397,0.9929078014184397
4016,216,60,mid,1.0,1.0
4017,534,142,mid,0.971830985915493,0.971830985915493
4018,540,139,head,0.9928057553956835,0.9928057553956835
4019,538,144,mid,0.9513888888888888,0.9513888888888888
4020,215,60,tail,0.9833333333333333,0.9833333333333333
4021,216,60,mid,0.95,0.95
4022,215,60,tail,0.9666666666666667,0.9666666666666667
4023,437,118,mid,0.9745762711864406,0.9745762711864406
4024,540,141,head,0.9219858156028369,0.9219858156028369
4025,539,143,mid,0.986013986013986,0.986013986013986
4026,214,60,tail,0.9833333333333333,0.9833333333333333
4027,539,141,mid,0.9574468085106383,0.9574468085106383
4028,540,144,head,0.9722222222222222,0.9722222222222222
4029,216,60,mid,1.0,1.0
4030,540,144,head,0.9930555555555556,0.9930555555555556
4031,539,141,mid,0.9787234042553191,0.9787234042553191
4032,216,60,mid,0.9833333333333333,0.9833333333333333
4033,535,144,mid,0.9791666666666666,0.9791666666666666
4034,539,143,mid,0.986013986013986,0.986013986013986
4035,540,144,head,0.9583333333333334,0.9583333333333334
4036,216,60,mid,0.9666666666666667,0.9666666666666667
4037,216,60,mid,0.9833333333333333,0.9833333333333333
4038,540,142,head,0.9647887323943662,0.9647887323943662
4039,216,60,mid,0.95,0.95
4040,216,60,mid,0.9833333333333333,0.9833333333333333
4041,216,60,mid,1.0,1.0
4042,216,60,mid,0.9833333333333333,0.9833333333333333
4043,216,60,mid,0.9833333333333333,0.9833333333333333
4044,216,60,mid,1.0,1.0
4045,541,145,head,0.9655172413793104,0.9655172413793104
4046,215,60,tail,1.0,1.0
4047,216,60,mid,1.0,1.0
4048,216,60,mid,0.9666666666666667,0.9666666666666667
4049,215,60,tail,1.0,1.0
4050,538,144,mid,0.9513888888888888,0.9513888888888888
4051,538,143,mid,0.951048951048951,0.951048951048951
4052,539,144,mid,0.9930555555555556,0.9930555555555556
4053,543,144,head,0.9930555555555556,0.9930555555555556
4054,216,60,mid,1.0,1.0
4055,216,60,mid,0.9833333333333333,0.9833333333333333
4056,216,60,mid,1.0,1.0
4057,216,60,mid,1.0,1.0
4058,537,143,mid,0.972027972027972,0.972027972027972
4059,542,143,head,0.972027972027972,0.972027972027972
4060,213,60,tail,0.9833333333333333,0.9833333333333333
4061,540,141,head,0.9574468085106383,0.9574468085106383
4062,216,60,mid,1.0,1.0
4063,216,60,mid,1.0,1.0
4064,215,60,tail,1.0,1.0
4065,216,60,mid,1.0,1.0
4066,436,118,mid,0.9915254237288136,0.9915254237288136
4067,539,143,mid,0.9440559440559441,0.9440559440559441
4068,216,60,mid,1.0,1.0
4069,216,60,mid,1.0,1.0
4070,215,60,tail,0.9833333333333333,0.9833333333333333
4071,540,143,head,0.986013986013986,0.986013986013986
4072,215,60,tail,1.0,1.0
4073,538,143,mid,0.993006993006993,0.993006993006993
4074,542,144,head,0.9722222222222222,0.9722222222222222
4075,216,60,mid,1.0,1.0
4076,540,144,head,0.9791666666666666,0.9791666666666666
4077,435,120,mid,0.9833333333333333,0.9833333333333333
4078,539,145,mid,0.993103448275862,0.993103448275862
4079,216,60,mid,0.9666666666666667,0.9666666666666667
4080,542,141,head,0.9574468085106383,0.9574468085106383
4081,538,143,mid,1.0,1.0
4082,539,141,mid,0.9716312056737588,0.9716312056737588
4083,539,141,mid,0.950354609929078,0.950354609929078
4084,541,139,head,0.9712230215827338,0.9712230215827338
4085,216,60,mid,1.0,1.0
4086,540,144,head,1.0,1.0
4087,540,142,head,0.971830985915493,0.971830985915493
4088,216,60,mid,1.0,1.0
4089,216,60,mid,1.0,1.0
4090,216,60,mid,1.0,1.0
4091,538,140,mid,0.9642857142857143,0.9642857142857143
4092,216,60,mid,1.0,1.0
4093,216,60,mid,1.0,1.0
4094,216,60,mid,0.95,0.95
4095,542,142,head,0.9929577464788732,0.9929577464788732
4096,533,143,mid,0.965034965034965,0.965034965034965
4097,538,143,mid,0.972027972027972,0.972027972027972
4098,216,60,mid,0.9666666666666667,0.9666666666666667
4099,535,143,mid,0.993006993006993,0.993006993006993
4100,541,142,head,0.9929577464788732,0.9929577464788732
4101,215,60,tail,0.9833333333333333,0.9833333333333333
4102,216,60,mid,1.0,1.0
4103,540,143,head,0.993006993006993,0.993006993006993
4104,540,142,head,0.971830985915493,0.971830985915493
4105,542,141,head,0.9716312056737588,0.9716312056737588
4106,216,60,mid,1.0,1.0
4107,538,143,mid,0.993006993006993,0.993006993006993
4108,536,141,mid,0.9716312056737588,0.9716312056737588
4109,535,144,mid,1.0,1.0
4110,216,59,mid,1.0,1.0
4111,536,142,mid,0.9577464788732394,0.9577464788732394
4112,216,60,mid,1.0,1.0
4113,537,142,mid,0.9788732394366197,0.9788732394366197
4114,216,60,mid,1.0,1.0
4115,216,60,mid,0.9833333333333333,0.9833333333333333
4116,216,60,mid,0.9833333333333333,0.9833333333333333
4117,538,142,mid,1.0,1.0
4118,537,143,mid,0.993006993006993,0.993006993006993
4119,538,143,mid,0.9790209790209791,0.9790209790209791
4120,215,60,tail,1.0,1.0
4121,216,60,mid,0.9833333333333333,0.9833333333333333
4122,216,60,mid,0.9833333333333333,0.9833333333333333
4123,216,58,mid,0.9827586206896551,0.9827586206896551
4124,216,60,mid,1.0,1.0
4125,216,60,mid,1.0,1.0
4126,215,59,tail,1.0,1.0
4127,539,144,mid,0.9305555555555556,0.9305555555555556
4128,216,60,mid,0.9666666666666667,0.9666666666666667
4129,536,143,mid,0.986013986013986,0.986013986013986
4130,537,144,mid,0.9652777777777778,0.9652777777777778
4131,215,60,tail,0.9833333333333333,0.9833333333333333
4132,539,142,mid,0.9859154929577465,0.9859154929577465
4133,214,59,tail,0.9830508474576272,0.9830508474576272
4134,213,60,tail,0.85,0.85
4135,534,143,mid,0.986013986013986,0.986013986013986
4136,216,60,mid,0.9666666666666667,0.9666666666666667
4137,213,60,tail,0.8833333333333333,0.8833333333333333
4138,216,60,mid,1.0,1.0
4139,540,142,head,0.9507042253521126,0.9507042253521126
4140,216,60,mid,1.0,1.0
4141,216,59,mid,0.9830508474576272,0.9830508474576272
4142,213,60,tail,1.0,1.0
4143,216,60,mid,0.9833333333333333,0.9833333333333333
4144,540,143,head,0.9440559440559441,0.9440559440559441
4145,540,144,head,0.9861111111111112,0.9861111111111112
4146,526,138,mid,0.9130434782608695,0.9130434782608695
4147,315,83,mid,1.0,1.0
4148,216,60,mid,0.9833333333333333,0.9833333333333333
4149,540,143,head,0.9230769230769231,0.9230769230769231
4150,216,60,mid,0.9666666666666667,0.9666666666666667
