target,target_label,prediction,prediction_label,count
978,噩,5000,苤,1
978,噩,6082,速,1
979,噪,918,嗓,1
982,噱,989,嚎,1
983,噶,899,喝,1
983,噶,5247,蕰,1
984,噻,901,喤,1
984,噻,913,嗉,1
988,嚆,2485,晴,1
989,嚎,825,哼,1
989,嚎,882,喀,1
989,嚎,913,嗉,1
990,嚏,919,嗔,1
990,嚏,929,嗦,1
991,嚓,970,噔,1
991,嚓,6498,镲,1
993,嚣,992,嚚,1
993,嚣,1744,张,1
993,嚣,1896,恶,1
993,嚣,1966,意,1
993,嚣,3379,炭,1
993,嚣,4365,篢,1
993,嚣,6896,髂,1
996,嚼,880,啼,1
996,嚼,987,嚅,1
997,囊,2169,挠,1
998,囔,999,囗,1
999,囗,1002,囝,1
999,囗,5601,讧,1
1000,囚,1006,囡,1
1000,囚,1007,团,1
1000,囚,2895,母,1
1000,囚,3742,用,1
1000,囚,4604,网,1
1001,四,1014,囵,1
1001,四,1857,思,1
1001,四,2522,月,1
1002,囝,1007,团,1
1002,囝,4605,罔,1
1003,回,692,向,1
1003,回,1014,囵,1
1003,回,2512,曰,1
1003,回,3006,沮,1
1003,回,3929,目,1
1003,回,6509,问,1
1005,因,4605,罔,1
1006,囡,1014,囵,1
1007,团,3749,田,1
1007,团,6508,闭,1
1008,囤,1005,因,1
1008,囤,1011,困,1
1008,囤,1013,围,1
1008,囤,1014,囵,1
1008,囤,1017,国,1
1008,囤,3742,用,1
1009,囫,1013,围,1
1009,囫,1015,囹,1
1009,囫,6539,阌,1
1010,园,1002,囝,1
1010,园,1003,回,1
1010,园,1011,困,1
1010,园,3929,目,1
1010,园,4605,罔,1
1011,困,1002,囝,1
1011,困,1005,因,1
1011,困,1008,囤,1
1011,困,1013,围,1
1011,困,3743,甩,1
1012,囱,552,匆,1
1012,囱,589,南,1
1012,囱,598,卤,1
1012,囱,692,向,1
1012,囱,1003,回,1
1012,囱,1009,囫,1
1012,囱,5457,血,1
1013,围,1000,囚,1
1013,围,1008,囤,1
1013,围,1016,固,1
1013,围,1021,圄,1
1013,围,4759,胄,1
1014,囵,1009,囫,1
1015,囹,1019,囿,1
1016,固,687,同,1
1016,固,1000,囚,1
1016,固,1019,囿,1
1016,固,6521,闺,1
1017,国,1013,围,1
1017,国,1016,固,1
1017,国,1018,图,1
1017,国,6511,闰,1
1017,国,6548,阖,1
1018,图,743,周,1
1018,图,1017,国,1
1019,囿,1021,圄,1
1019,囿,1022,圆,1
1019,囿,6046,迥,1
1020,圃,743,周,1
1020,圃,1013,围,1
1020,圃,1017,国,1
1020,圃,1019,囿,1
1020,圃,1025,圊,1
1020,圃,6522,闻,1
1021,圄,1025,圊,1
1021,圄,6548,阖,1
1022,圆,1015,囹,1
1022,圆,1017,国,1
1022,圆,1095,垩,1
1022,圆,1422,室,1
1022,圆,3245,溷,1
1022,圆,4605,罔,1
1022,圆,6549,阗,1
1023,圈,1010,园,1
1023,圈,1014,囵,1
1023,圈,1026,圜,1
1024,圉,1026,圜,1
1025,圊,1019,囿,1
1025,圊,1024,圉,1
1026,圜,1633,帏,1
1027,土,7,上,1
1028,圣,16,丕,1
1028,圣,1458,寺,1
1028,圣,4231,空,1
1029,在,151,任,1
1029,在,620,压,1
1029,在,5020,茌,1
1030,圩,1038,圹,1
1032,圬,2981,沅,1
1032,圬,3613,玙,1
1033,圭,1472,尘,1
1033,圭,1612,左,1
1033,圭,4878,至,1
1034,圮,1035,圯,1
1034,圮,2560,杞,1
1034,圮,5624,证,1
1035,圯,2084,把,1
1036,地,1097,垭,1
1038,圹,87,井,1
1038,圹,2065,扩,1
1038,圹,3786,疒,1
1039,场,1044,均,1
1039,场,1094,垧,1
1039,场,2067,扫,1
1039,场,2068,扬,1
1039,场,2566,杨,1
1039,场,3614,玚,1
1039,场,6717,项,1
1040,圻,2092,折,1
1040,圻,5326,蚯,1
1041,圾,583,协,1
1041,圾,1044,均,1
1041,圾,2089,投,1
1041,圾,5844,超,1
1042,址,41,主,1
1042,址,1616,巫,1
1042,址,2071,扯,1
1042,址,2963,池,1
1042,址,2992,沚,1
1043,坂,2356,攻,1
1043,坂,3761,畈,1
1044,均,1071,坷,1
1044,均,2129,拘,1
1045,坊,1054,坛,1
1045,坊,1075,垃,1
1045,坊,1083,垓,1
1047,坍,577,卅,1
1047,坍,1044,均,1
1048,坎,719,吹,1
1048,坎,1044,均,1
1048,坎,1052,块,1
1049,坏,1065,坪,1
1049,坏,2394,斥,1
1049,坏,3625,环,1
1050,坐,1053,坚,1
1050,坐,1472,尘,1
1050,坐,2913,毽,1
1050,坐,4453,纟,1
1050,坐,4878,至,1
1051,坑,712,吮,1
1052,块,413,决,1
1052,块,1058,坟,1
1052,块,2095,抟,1
1053,坚,4262,竖,1
1054,坛,1066,坫,1
1054,坛,1493,层,1
1055,坜,2595,枥,1
1056,坝,1041,圾,1
1056,坝,1115,埙,1
1057,坞,1044,均,1
1057,坞,1098,垮,1
1057,坞,1110,埒,1
1057,坞,1464,将,1
1057,坞,6263,鋆,1
1058,坟,1043,坂,1
1058,坟,3616,玟,1
1058,坟,4513,绞,1
1058,坟,5311,蚊,1
1059,坠,1139,堕,1
1059,坠,4273,竺,1
1060,坡,2102,披,1
1060,坡,3631,玻,1
1061,坤,1135,堌,1
1062,坦,1068,坯,1
1062,坦,1091,垣,1
1062,坦,3376,炟,1
1062,坦,5628,诅,1
1063,坨,1036,地,1
1065,坪,1078,垆,1
1065,坪,1087,垟,1
1065,坪,2101,抨,1
1066,坫,1048,坎,1
1066,坫,1063,坨,1
1068,坯,1034,圮,1
1068,坯,1049,坏,1
1069,坳,2128,拗,1
1070,坶,1274,姆,1
1071,坷,1110,埒,1
1071,坷,2394,斥,1
1071,坷,3633,珂,1
1071,坷,6669,靠,1
1072,坻,2105,抵,1
1072,坻,2207,捶,1
1073,坼,2115,拆,1
1074,垂,1095,垩,1
1074,垂,1272,妻,1
1075,垃,1125,培,1
1075,垃,2139,拦,1
1076,垄,3918,盐,1
1076,垄,7182,龚,1
1077,垅,2135,拢,1
1078,垆,2099,护,1
1078,垆,2112,拃,1
1078,垆,5630,诈,1
1080,垌,2676,桐,1
1081,垍,1091,垣,1
1081,垍,2121,拍,1
1082,垒,1235,奚,1
1082,垒,2331,擂,1
1082,垒,4303,笾,1
1083,垓,1177,墩,1
1083,垓,2659,核,1
1085,垛,2394,斥,1
1087,垟,1119,埠,1
1089,垡,4483,线,1
1090,垢,1155,塔,1
1090,垢,1158,塥,1
1090,垢,3632,珀,1
1091,垣,2678,桓,1
1092,垤,1049,坏,1
1093,垦,1076,垄,1
1094,垧,798,响,1
1096,垫,2089,投,1
1096,垫,2113,拄,1
1096,垫,3409,热,1
1098,垮,5517,裤,1
1099,垯,1145,堪,1
1099,垯,2167,挞,1
1100,垱,2170,挡,1
1101,垲,1519,岂,1
1102,垴,1035,圯,1
1103,垸,1136,堍,1
1104,埂,1086,垞,1
1104,埂,2701,梗,1
1104,埂,6715,顷,1
1105,埃,263,俣,1
1105,埃,1112,埕,1
1105,埃,1119,埠,1
1105,埃,5675,诶,1
1107,埋,818,哩,1
1107,埋,864,啡,1
1107,埋,1054,坛,1
1107,埋,1062,坦,1
1107,埋,1958,惺,1
1108,城,1072,坻,1
1108,城,1118,域,1
1108,城,2036,戬,1
1108,城,5384,蜮,1
1108,城,5648,诚,1
1109,埏,1722,延,1
1109,埏,2182,挺,1
1110,埒,2189,捋,1
1111,埔,1045,坊,1
1111,埔,2195,捕,1
1112,埕,1092,垤,1
1112,埕,1107,埋,1
1113,埗,1144,堤,1
1114,埘,1064,坩,1
1115,埙,2197,损,1
1117,埝,2210,捻,1
1117,埝,2291,摁,1
1118,域,2078,找,1
1119,埠,1120,埤,1
1120,埤,1110,埒,1
1120,埤,1326,婢,1
1120,埤,2203,捭,1
1120,埤,2741,椑,1
1121,埭,2724,棣,1
1125,培,262,信,1
1125,培,1032,圬,1
1125,培,1090,垢,1
1125,培,1098,垮,1
1125,培,1151,塆,1
1125,培,2216,掊,1
1125,培,3423,焙,1
1125,培,5691,谆,1
1125,培,5709,谙,1
1126,基,4959,芩,1
1126,基,5267,薹,1
1126,基,5880,跫,1
1127,埼,1098,垮,1
1127,埼,2218,掎,1
1129,堀,1090,垢,1
1130,堂,367,党,1
1130,堂,376,兰,1
1130,堂,1422,室,1
1130,堂,2626,查,1
1130,堂,4231,空,1
1130,堂,5048,荃,1
1130,堂,5811,赏,1
1131,堆,422,准,1
1131,堆,423,凇,1
1131,堆,1073,坼,1
1131,堆,1090,垢,1
1133,堉,1092,垤,1
1135,堌,2237,掴,1
1136,堍,2183,挽,1
1137,堎,1164,墁,1
1138,堑,2490,暂,1
1139,堕,6739,颐,1
1141,堞,99,亨,1
1143,堡,259,保,1
1144,堤,1107,埋,1
1144,堤,2188,捉,1
1144,堤,2604,枵,1
1144,堤,3215,湜,1
1144,堤,3659,琏,1
1145,堪,1036,地,1
1145,堪,5696,谌,1
1146,堰,1091,垣,1
1147,堲,1059,坠,1
1148,堵,2231,措,1
1148,堵,5534,褚,1
1148,堵,5677,诸,1
1149,塃,5698,谎,1
1152,塌,2194,捐,1
1152,塌,3247,溻,1
1152,塌,3425,焜,1
1154,塑,1079,型,1
1154,塑,1162,塾,1
1154,塑,2528,朔,1
1154,塑,7171,龃,1
1155,塔,255,俗,1
1155,塔,1127,埼,1
1155,塔,2146,拯,1
1155,塔,2656,栲,1
1155,塔,4313,答,1
1156,塘,1098,垮,1
1156,塘,1168,墉,1
1156,塘,2312,撇,1
1157,塞,1445,寒,1
1157,塞,1453,寨,1
1158,塥,4517,绢,1
1159,填,919,嗔,1
1159,填,1091,垣,1
1159,填,1145,堪,1
1159,填,3668,琪,1
1159,填,5138,萁,1
1160,塬,1239,奭,1
1160,塬,1341,媳,1
1160,塬,2489,晾,1
1161,塮,1114,埘,1
1165,境,1051,坑,1
1165,境,1083,垓,1
1165,境,1136,堍,1
1166,墅,5882,路,1
1166,墅,6255,野,1
1167,墈,1161,塮,1
1169,墒,941,嘀,1
1169,墒,1356,嫡,1
1169,墒,2300,摘,1
1169,墒,3275,滴,1
1170,墓,1132,堇,1
1170,墓,5021,茎,1
1171,墙,1148,堵,1
1171,墙,1175,墦,1
1173,增,4584,缩,1
1173,增,4590,缯,1
1174,墟,1112,埕,1
1174,墟,1232,奖,1
1174,墟,1350,嫔,1
1175,墦,5439,蟠,1
1176,墨,2449,星,1
1176,墨,2467,晏,1
1177,墩,3504,牧,1
1178,墼,4601,罄,1
1179,壁,6014,辟,1
1180,壅,879,啻,1
1180,壅,1179,壁,1
1181,壑,3982,睿,1
1183,壤,2346,攘,1
1184,士,64,九,1
1184,士,86,五,1
1186,壮,559,北,1
1186,壮,1862,性,1
1186,壮,2061,扛,1
