target,target_label,prediction,prediction_label,count
1382,孟,3909,盂,9
1709,庾,1712,廋,9
1726,廿,3736,甘,9
1742,弛,6836,驰,9
1905,悄,1941,惝,9
2423,旬,3755,甸,9
2452,昧,746,味,9
2666,桂,2157,挂,9
2693,桶,2186,捅,9
2809,模,2305,摸,9
2829,檀,2332,擅,9
2894,毋,2895,母,9
2921,氓,3042,泯,9
2950,汇,2962,江,9
2962,江,2950,汇,9
2966,汨,2967,汩,9
3006,沮,5628,诅,9
3053,泽,5639,译,9
3191,渝,5705,谕,9
3199,渭,5703,谓,9
3608,王,86,五,9
3814,疽,3811,疸,9
4001,瞳,2505,曈,9
4008,矛,76,予,9
4435,糸,4436,系,9
5042,茶,5082,荼,9
5123,菜,5101,莱,9
5249,蕴,5247,蕰,9
5258,薛,5259,薜,9
5640,诒,3012,治,9
5646,诘,3055,洁,9
5667,诮,3123,消,9
5702,谒,3202,渴,9
5828,赢,1367,嬴,9
6201,酒,3062,洒,9
6563,阴,6562,阳,9
52,乌,7029,鸟,8
172,伤,152,份,8
192,住,6615,隹,8
344,僳,323,傈,8
373,公,49,么,8
396,冒,2441,昌,8
1011,困,1007,团,8
1118,域,1108,城,8
1270,妲,1277,姐,8
1371,孑,1370,子,8
1375,字,1402,宇,8
1471,尖,1472,尘,8
2053,扌,1456,寸,8
2135,拢,2072,扰,8
2183,挽,2199,换,8
2352,攵,1191,夂,8
2496,暖,2499,暧,8
2499,暧,2496,暖,8
2539,札,2055,扎,8
2542,朴,2056,扑,8
2556,村,2555,材,8
2564,来,4677,耒,8
2818,橇,2321,撬,8
3058,洋,5660,详,8
3063,洗,418,冼,8
3183,渍,3224,溃,8
3322,澜,5731,谰,8
3616,玟,3623,玫,8
3956,眯,2452,昧,8
4139,祖,5489,袒,8
4296,第,4295,笫,8
4405,粟,2650,栗,8
4436,系,4435,糸,8
4517,绢,3128,涓,8
4996,苟,4992,苘,8
5463,街,5462,衔,8
5561,觉,367,党,8
5637,诏,3013,沼,8
5638,诐,3035,波,8
5644,诖,3083,洼,8
5690,谅,5691,谆,8
5705,谕,3191,渝,8
5714,谟,3284,漠,8
5720,谥,3235,溢,8
5735,谴,6110,遣,8
5797,赁,435,凭,8
6018,辫,6017,辩,8
6368,铬,6369,铭,8
6622,雅,4209,稚,8
28,丧,5470,表,7
58,乓,380,兵,7
61,乘,60,乖,7
138,代,161,伐,7
284,倘,252,俏,7
340,僬,3426,焦,7
371,全,6257,金,7
382,具,638,县,7
423,凇,3166,淞,7
438,凳,3889,登,7
543,勤,539,勒,7
547,勺,1197,夕,7
598,卤,1027,土,7
682,各,699,吝,7
699,吝,682,各,7
701,吟,741,呤,7
785,咸,2021,成,7
829,唆,779,咬,7
1056,坝,1048,坎,7
1075,垃,2118,拉,7
1184,士,1027,土,7
1228,奏,4189,秦,7
1384,季,2553,李,7
1426,宫,1411,官,7
1473,尚,4728,肖,7
1619,己,62,乙,7
1829,快,1849,怏,7
1849,怏,1829,快,7
1988,慨,2770,概,7
2162,挑,2667,桃,7
2451,春,4885,舂,7
2494,暌,3980,睽,7
2573,杳,2626,查,7
2579,板,2073,扳,7
2642,栋,2644,栎,7
2700,梓,2658,样,7
2772,榆,2243,揄,7
2781,榜,2275,搒,7
3009,河,5626,诃,7
3063,洗,5650,诜,7
3064,洙,5649,诛,7
3113,浩,5669,诰,7
3156,淆,3108,浠,7
3159,淌,3123,消,7
3173,淮,5686,谁,7
3275,滴,5725,谪,7
3380,炮,3375,炝,7
3583,猪,3570,猎,7
3694,瑷,3683,瑗,7
3972,睢,6628,雎,7
4158,祼,5524,裸,7
4191,秩,4190,秧,7
4327,筹,4306,等,7
4426,糖,2284,搪,7
4543,绽,3153,淀,7
4545,绿,3182,渌,7
4570,缚,3236,溥,7
4588,缭,3306,潦,7
4727,肓,4747,育,7
4729,肘,2430,时,7
4854,膛,3992,瞠,7
4933,艹,1725,廾,7
4950,芙,5059,荚,7
5020,茌,5053,荏,7
5044,茹,5116,菇,7
5081,荻,5106,获,7
5107,莸,5106,获,7
5612,讴,2997,沤,7
5668,误,3160,淏,7
5686,谁,4534,维,7
5706,谖,3221,湲,7
5736,谵,3329,澹,7
5856,趺,5864,跌,7
5864,跌,5856,趺,7
5877,跤,5890,跻,7
6017,辩,6016,辨,7
6021,辶,51,之,7
6040,远,6032,运,7
6085,逢,6064,逄,7
6304,钦,6299,钡,7
6305,钧,6307,钩,7
6484,镣,4588,缭,7
6513,闲,6508,闭,7
6562,阳,6563,阴,7
6727,颃,6721,顽,7
6849,驾,2605,架,7
6961,鲛,6960,鲚,7
7049,鸵,6847,驼,7
7082,鹜,6874,骛,7
3,七,557,匕,6
49,么,1672,幺,6
79,二,92,亠,6
82,亏,1738,弓,6
94,亢,355,元,6
102,京,101,享,6
139,令,55,乏,6
161,伐,138,代,6
192,住,223,侄,6
196,何,692,向,6
198,佘,199,余,6
262,信,279,倍,6
323,傈,344,僳,6
355,元,94,亢,6
419,冽,3059,洌,6
469,刨,465,创,6
477,刷,502,剧,6
550,匀,658,句,6
552,匆,549,勿,6
557,匕,3,七,6
581,半,34,丰,6
598,卤,1184,士,6
719,吹,735,呗,6
1001,四,1000,囚,6
1003,回,1001,四,6
1123,埴,1159,填,6
1251,妇,1253,妊,6
1476,尢,1477,尤,6
1477,尤,3524,犬,6
1557,峦,1875,恋,6
1562,峰,1549,峄,6
1568,崎,1552,峙,6
1850,怒,1879,恕,6
2017,戌,2018,戍,6
2018,戍,2017,戌,6
2018,戍,2021,成,6
2052,手,54,乎,6
2098,抢,2097,抡,6
2104,抱,2098,抢,6
2120,拌,2090,抖,6
2163,挖,2228,控,6
2194,捐,2251,揖,6
2201,捧,2719,棒,6
2228,控,2163,挖,6
2423,旬,658,句,6
2430,时,4729,肘,6
2451,春,3959,眷,6
2457,昴,2436,昂,6
2505,曈,4001,瞳,6
2549,杆,2063,扦,6
2564,来,2561,束,6
2585,析,2092,折,6
2587,林,2555,材,6
2593,枢,2096,抠,6
2631,柱,2113,拄,6
2645,栏,2139,拦,6
2648,栓,2149,拴,6
2684,档,2170,挡,6
2803,槽,4430,糟,6
2962,江,5601,讧,6
2975,汽,2955,汔,6
3016,沿,3012,治,6
3018,泄,2963,池,6
3113,浩,3055,洁,6
3127,涑,3134,涞,6
3142,涧,3141,润,6
3172,淬,5692,谇,6
3184,渎,5680,读,6
3214,湛,5696,谌,6
3334,濑,3291,漱,6
3444,煸,3446,煽,6
3476,爪,3717,瓜,6
3811,疸,3814,疽,6
3890,白,3891,百,6
3949,眠,3962,眼,6
3954,眬,2461,昽,6
3989,瞑,2498,暝,6
4198,秽,4197,移,6
4262,竖,1053,坚,6
4332,箅,4338,算,6
4466,纬,169,伟,6
4468,纯,6783,饨,6
4476,纷,2976,汾,6
4490,细,188,佃,6
4498,绎,4510,绛,6
4508,给,3084,洽,6
4517,绢,4555,缉,6
4521,绦,3140,涤,6
4595,缴,3331,激,6
4744,肮,2524,朊,6
4796,脊,4761,背,6
4815,脸,3968,睑,6
4930,色,6124,邑,6
4956,芥,4972,芹,6
5003,苫,5002,苦,6
5052,草,5141,萆,6
5327,蚰,5342,蛐,6
5462,衔,5463,街,6
5485,袆,4137,祎,6
5495,袪,4142,祛,6
5601,讧,2962,江,6
5604,讪,2956,汕,6
5605,讫,2955,汔,6
5626,诃,3009,河,6
5634,诌,5689,谄,6
5656,询,3017,泃,6
5669,诰,3113,浩,6
5675,诶,3131,涘,6
5686,谁,422,准,6
5692,谇,3172,淬,6
5733,谲,3300,潏,6
6101,遏,6099,遇,6
6106,遗,6110,遣,6
6286,钓,4460,约,6
6303,钥,6353,铜,6
6399,锋,6343,铎,6
6425,锦,4535,绵,6
6515,间,6509,问,6
6736,颌,6730,领,6
7030,鸠,7038,鸩,6
7049,鸵,4911,舵,6
7106,麇,7108,麋,6
33,中,1625,巾,5
34,丰,581,半,5
86,五,3608,王,5
178,伯,214,佰,5
199,余,198,佘,5
213,佯,181,伴,5
246,便,221,使,5
322,傅,4570,缚,5
372,八,110,人,5
392,冈,6760,风,5
448,刀,449,刁,5
525,劫,608,却,5
539,勒,543,勤,5
553,匈,548,勾,5
585,卒,3606,率,5
604,卯,609,卵,5
608,却,525,劫,5
658,句,550,匀,5
667,可,67,习,5
671,右,4019,石,5
712,吮,711,吭,5
738,呛,757,咆,5
745,呲,703,吡,5
757,咆,738,呛,5
841,唤,831,唉,5
842,唧,877,啷,5
1029,在,1612,左,5
1045,坊,1032,圬,5
1274,姆,1293,姻,5
1297,娃,1280,姓,5
1381,孝,4669,考,5
1422,室,4242,窒,5
1467,小,1809,忄,5
1611,工,62,乙,5
1675,幽,445,凼,5
1711,廊,1715,廓,5
1762,彗,1987,慧,5
1807,徽,1804,徵,5
1942,惟,1651,帷,5
1970,感,1936,惑,5
2021,成,2027,战,5
2040,户,1483,尸,5
2118,拉,2139,拦,5
2144,拭,5643,试,5
2168,挟,2083,抉,5
2193,捏,2114,担,5
2195,捕,2273,搏,5
2217,掌,3497,牚,5
2273,搏,590,博,5
2314,撒,2319,撤,5
2346,攘,1183,壤,5
2352,攵,3481,父,5
2355,改,2356,攻,5
2366,敖,2367,教,5
2375,敬,2372,散,5
2393,斤,617,厅,5
2418,日,2522,月,5
2422,早,2428,旱,5
2453,昨,758,咋,5
2468,晒,791,哂,5
2469,晓,804,哓,5
2478,晤,835,唔,5
2483,晰,823,哳,5
2497,暗,894,喑,5
2522,月,2418,日,5
2550,杈,2548,权,5
2580,极,2100,报,5
2580,极,2589,枚,5
2581,构,2607,枸,5
2612,柏,2680,桕,5
2616,染,2695,梁,5
2630,柰,1224,奈,5
2650,栗,4151,票,5
2650,栗,4405,粟,5
2662,栽,5981,载,5
2678,桓,1878,恒,5
2702,梢,2192,捎,5
2713,检,2648,栓,5
2719,棒,2201,捧,5
2736,椅,2218,掎,5
2737,椋,2735,椁,5
2750,椽,2242,掾,5
2753,楔,2260,揳,5
2765,楷,2256,揩,5
2774,榈,2676,桐,5
2813,樱,2310,撄,5
2833,檑,2331,擂,5
2840,欠,47,久,5
2928,氛,2924,氖,5
2933,氦,2931,氢,5
2944,永,2942,水,5
2982,沆,2981,沅,5
3000,沧,2999,沦,5
3003,沪,3049,泸,5
3004,沫,5642,诔,5
3009,河,6509,问,5
3012,治,3015,沾,5
3012,治,3016,沿,5
3038,注,2968,汪,5
3081,洺,3066,洛,5
3104,浙,3185,渐,5
3122,涅,3217,湟,5
3155,淅,3104,浙,5
3161,淑,3226,溆,5
3168,淡,5693,谈,5
3202,渴,5702,谒,5
3223,湿,3197,温,5
3349,灈,3340,濯,5
3398,烛,3551,独,5
3479,爱,3478,爰,5
3481,父,1191,夂,5
3623,玫,2355,改,5
3692,瑰,6923,魂,5
3717,瓜,3476,爪,5
3755,甸,2423,旬,5
3787,疔,3789,疗,5
3823,痊,3805,疰,5
3825,痒,3847,瘁,5
3864,瘦,3800,疫,5
3884,癞,3886,癫,5
3929,目,1003,回,5
3930,盯,3756,町,5
3932,盲,4727,肓,5
3980,睽,2494,暌,5
4244,窖,4241,窑,5
4267,竣,3105,浚,5
4391,米,2536,未,5
4431,糠,4426,糖,5
4488,组,3006,沮,5
4499,经,1784,径,5
4505,绕,236,侥,5
4509,绚,3079,洵,5
4518,绣,6396,锈,5
4524,绩,4556,缋,5
4533,绳,3186,渑,5
4559,缎,6445,锻,5
4570,缚,322,傅,5
4595,缴,1806,徼,5
4766,胙,2453,昨,5
4775,胧,2461,昽,5
4836,腰,4852,膘,5
4952,芝,4947,芒,5
4983,苍,1623,巷,5
4992,苘,5046,茼,5
4995,苞,4963,芭,5
5001,若,5002,苦,5
5029,茛,5096,莨,5
5040,茴,4991,苗,5
5067,荤,5069,荦,5
5106,获,5081,荻,5
5118,菌,5041,茵,5
5177,葵,5228,蔡,5
5228,蔡,5285,蘩,5
5281,蘑,4113,磨,5
5333,蛀,5352,蛭,5
5338,蛊,3916,盎,5
5558,视,4144,祝,5
5598,认,5597,讣,5
5623,诀,413,决,5
5637,诏,4497,绍,5
5690,谅,424,凉,5
5718,谣,6111,遥,5
5725,谪,3275,滴,5
6052,迭,6067,选,5
6067,选,6083,造,5
6071,透,6091,逶,5
6099,遇,6101,遏,5
6193,酉,5550,西,5
6213,酪,6212,酩,5
6300,钢,4471,纲,5
6305,钧,6286,钓,5
6312,钮,4481,纽,5
6353,铜,6303,钥,5
6369,铭,4511,络,5
6369,铭,6368,铬,5
6401,锍,6375,铳,5
6411,锗,6413,错,5
6445,锻,4559,缎,5
6502,镶,6448,锿,5
6532,阅,6529,阂,5
6564,阵,6576,陈,5
6598,陷,6579,陌,5
6619,雀,1569,崔,5
6742,颔,6736,颌,5
6790,饯,6315,钱,5
6857,骇,1388,孩,5
6989,鲸,6972,鲧,5
7033,鸣,697,吗,5
4,万,617,厅,4
22,东,5958,车,4
33,中,3752,申,4
46,乃,448,刀,4
48,乇,2905,毛,4
50,义,45,乂,4
75,了,2,丁,4
81,于,1667,干,4
82,亏,2401,方,4
113,什,138,代,4
122,今,139,令,4
123,介,2393,斤,4
127,仓,126,仑,4
132,付,5602,讨,4
142,仪,165,伙,4
146,仲,183,伸,4
160,伏,164,优,4
164,优,160,伏,4
176,伪,115,仂,4
179,估,193,佐,4
183,伸,4489,绅,4
184,伺,687,同,4
195,体,162,休,4
213,佯,1788,徉,4
215,佳,6615,隹,4
221,使,246,便,4
252,俏,284,倘,4
281,倒,226,例,4
405,冤,364,兔,4
413,决,5623,诀,4
415,冶,5640,诒,4
444,击,636,去,4
464,刚,460,刖,4
523,助,4725,肋,4
548,勾,549,勿,4
551,包,4930,色,4
574,匿,569,匮,4
617,厅,2393,斤,4
627,原,625,厚,4
638,县,1922,悬,4
644,友,2350,支,4
685,吉,14,专,4
689,后,619,厉,4
692,向,196,何,4
807,哗,805,哔,4
866,啥,795,哈,4
912,嗅,975,噢,4
936,嗳,2499,暧,4
993,嚣,977,器,4
1007,团,1011,困,4
1012,囱,1004,囟,4
1027,土,1184,士,4
1041,圾,1060,坡,4
1050,坐,3740,生,4
1062,坦,2114,担,4
1065,坪,1049,坏,4
1074,垂,6254,重,4
1108,城,1118,域,4
1155,塔,2286,搭,4
1170,墓,1126,基,4
1209,夬,1208,夫,4
1217,夹,1209,夬,4
1223,奇,4993,苛,4
1249,妄,1273,妾,4
1274,姆,1070,坶,4
1336,媒,3437,煤,4
1380,孜,2358,政,4
1415,宜,1421,宣,4
1420,客,1434,容,4
1434,容,1420,客,4
1477,尤,1476,尢,4
1623,巷,610,卷,4
1625,巾,33,中,4
1629,帅,1631,师,4
1634,帐,1844,怅,4
1634,帐,5770,账,4
1637,帕,1852,怕,4
1661,幕,542,募,4
1667,干,576,千,4
1680,庇,3810,疵,4
1699,度,1682,庋,4
1716,廖,3870,瘳,4
1723,廷,1722,延,4
1729,异,1670,并,4
1738,弓,75,了,4
1738,弓,82,亏,4
1747,弧,1385,孤,4
1783,徂,4488,组,4
1785,待,227,侍,4
1796,徘,272,俳,4
1822,忙,2565,杧,4
1838,忿,1833,念,4
1838,忿,1858,怠,4
1852,怕,2612,柏,4
1878,恒,2678,桓,4
1890,恫,2676,桐,4
1894,恰,1856,怜,4
1933,惇,1934,惊,4
1951,惮,1930,悼,4
1952,惯,1974,愦,4
1963,愉,2772,榆,4
2021,成,2018,戍,4
2022,我,2078,找,4
2023,戒,2019,戎,4
2068,扬,2566,杨,4
2073,扳,2579,板,4
2080,技,2591,枝,4
2100,报,2073,扳,4
2105,抵,2076,扺,4
2126,拔,2141,拨,4
2143,括,2651,栝,4
2149,拴,2113,拄,4
2170,挡,2684,档,4
2176,挨,1105,埃,4
2186,捅,1106,埇,4
2187,捆,2237,掴,4
2198,捡,2122,拎,4
2215,掉,2239,掸,4
2239,掸,2215,掉,4
2262,揶,2177,挪,4
2276,搓,2793,槎,4
2323,撮,2292,摄,4
2350,支,2351,攴,4
2362,敌,2359,故,4
2364,救,2589,枚,4
2380,文,1191,夂,4
2380,文,2352,攵,4
2404,旁,1751,弯,4
2407,旅,2409,旋,4
2416,无,355,元,4
2427,旰,2429,旴,4
2429,旴,2427,旰,4
2441,昌,396,冒,4
2458,昵,740,呢,4
2461,昽,3954,眬,4
2485,晴,4818,腈,4
2486,晶,790,品,4
2495,暑,4618,署,4
2505,曈,3780,疃,4
2512,曰,2419,旦,4
2517,曹,5121,菖,4
2540,术,2948,求,4
2549,杆,2574,杵,4
2554,杏,2573,杳,4
2555,材,2556,村,4
2590,果,725,呆,4
2591,枝,2080,技,4
2601,枯,2679,桔,4
2607,枸,2581,构,4
2615,柒,2616,染,4
2628,柬,2561,束,4
2631,柱,2675,桎,4
2632,柳,2085,抑,4
2642,栋,2136,拣,4
2652,栟,2152,拼,4
2695,梁,4411,粱,4
2697,梅,1910,悔,4
2739,椎,2229,推,4
2739,椎,4209,稚,4
2747,椰,2262,揶,4
2757,楞,1972,愣,4
2791,槊,1154,塑,4
2817,橄,2316,撖,4
2860,此,2900,比,4
2887,殴,2845,欧,4
2897,毐,2898,毒,4
2900,比,2860,此,4
2930,氡,2931,氢,4
2961,汞,1760,录,4
2983,沈,3101,浓,4
2990,沘,3029,泚,4
3006,沮,3039,泪,4
3012,治,5640,诒,4
3013,沼,4497,绍,4
3014,沽,3055,洁,4
3014,沽,5625,诂,4
3015,沾,3012,治,4
3021,泊,3060,洎,4
3034,泡,3000,沧,4
3035,波,5638,诐,4
3041,泮,2996,沣,4
3053,泽,3065,洚,4
3059,洌,419,冽,4
3090,浇,4505,绕,4
3098,浐,3003,沪,4
3136,涠,3151,涸,4
3160,淏,5668,误,4
3173,淮,422,准,4
3174,深,5683,课,4
3221,湲,5706,谖,4
3235,溢,5720,谥,4
3239,溪,3131,涘,4
3291,漱,3334,濑,4
3329,澹,5736,谵,4
3358,灵,1760,录,4
3416,焊,1908,悍,4
3417,焌,1913,悛,4
3433,煌,1956,惶,4
3459,熳,1985,慢,4
3468,燠,2005,懊,4
3498,牛,33,中,4
3524,犬,1205,大,4
3552,狭,2168,挟,4
3583,猪,3576,猜,4
3584,猫,2248,描,4
3585,猬,3560,狷,4
3626,现,5555,观,4
3643,珠,5649,诛,4
3710,璧,1179,壁,4
3720,瓢,6768,飘,4
3736,甘,1726,廿,4
3744,甪,5569,角,4
3798,疤,3806,疱,4
3847,瘁,3825,痒,4
3856,瘘,3845,痿,4
3890,白,4875,自,4
3890,白,4881,臼,4
3910,盅,5338,蛊,4
3959,眷,6963,鲞,4
3970,睛,3979,睹,4
4002,瞵,4858,膦,4
4010,矢,1213,失,4
4024,矾,4039,砜,4
4038,砚,4031,砍,4
4039,砜,4024,矾,4
4050,砰,4021,矸,4
4144,祝,5558,视,4
4146,祟,4402,粜,4
4178,秆,4188,秤,4
4190,秧,4191,秩,4
4240,窍,4235,窃,4
4276,笃,6853,骂,4
4290,笤,4288,笞,4
4296,第,1743,弟,4
4365,篢,4384,簧,4
4389,籁,4378,簌,4
4430,糟,2803,槽,4
4444,絷,2164,挚,4
4461,级,2971,汲,4
4472,纳,2969,汭,4
4477,纸,3031,泜,4
4479,纺,153,仿,4
4483,线,3088,浅,4
4494,绊,181,伴,4
4497,绍,3013,沼,4
4513,绞,3071,洨,4
4513,绞,4478,纹,4
4520,绥,4563,缓,4
4530,绰,3162,淖,4
4550,缄,5648,诚,4
4551,缅,3209,湎,4
4566,编,309,偏,4
4591,缰,345,僵,4
4659,翩,4660,翮,4
4676,耐,6198,酎,4
4727,肓,3932,盲,4
4730,肚,4731,肛,4
4733,肝,2427,旰,4
4735,肠,2432,旸,4
4741,肪,4732,肜,4
4741,肪,4734,肟,4
4763,胎,3946,眙,4
4764,胖,4802,脒,4
4812,脱,4784,胱,4
4816,脾,3974,睥,4
4934,艺,4947,芒,4
4951,芜,4961,芫,4
4983,苍,4995,苞,4
4992,苘,4996,苟,4
5005,英,4950,芙,4
5008,苹,6673,革,4
5019,茉,5101,莱,4
5021,茎,1126,基,4
5034,茫,5039,茳,4
5038,茱,5101,莱,4
5040,茴,4992,苘,4
5047,荀,4996,苟,4
5066,荣,5038,茱,4
5082,荼,5042,茶,4
5164,著,5231,蔷,4
5169,葡,5140,萄,4
5194,蒲,5254,薄,4
5269,藉,4390,籍,4
5292,虑,5289,虎,4
5309,蚁,5311,蚊,4
5349,蛟,5311,蚊,4
5393,蝉,5385,蜱,4
5395,蝎,5386,蜴,4
5395,蝎,5447,蠋,4
5523,裴,5504,装,4
5530,褐,5526,裼,4
5594,讠,93,亡,4
5595,计,113,什,4
5595,计,5602,讨,4
5600,讦,4458,纤,4
5609,记,2959,汜,4
5609,记,4464,纪,4
5616,许,2957,汗,4
5616,许,5600,讦,4
5622,访,4479,纺,4
5625,诂,3014,沽,4
5627,评,3041,泮,4
5636,诎,4496,绌,4
5648,诚,427,减,4
5650,诜,3063,洗,4
5657,诣,3128,涓,4
5662,诨,3099,浑,4
5664,诫,5648,诚,4
5680,读,4527,续,4
5683,课,3174,深,4
5699,谏,3127,涑,4
5762,贝,2840,欠,4
5764,负,6713,页,4
5775,贫,5774,贪,4
5844,超,5841,起,4
5860,跃,5864,跌,4
6016,辨,6017,辩,4
6022,边,66,也,4
6030,迈,6033,近,4
6054,述,6073,逑,4
6057,迸,6066,逆,4
6083,造,6067,选,4
6171,部,496,剖,4
6175,郴,2698,梆,4
6257,金,371,全,4
6286,钓,6305,钧,4
6299,钡,6304,钦,4
6302,钤,6333,铃,4
6305,钧,4460,约,4
6307,钩,6286,钓,4
6360,铣,6331,铁,4
6368,铬,4511,络,4
6397,锉,6387,铿,4
6413,错,6411,锗,4
6423,锤,4558,缍,4
6423,锤,6444,锺,4
6444,锺,6423,锤,4
6526,闿,6532,阅,4
6536,阉,6531,阄,4
6539,阌,6528,阁,4
6543,阐,6522,闻,4
6628,雎,3972,睢,4
6665,靖,5676,请,4
6715,顷,6717,项,4
6717,项,6720,顼,4
6737,颍,6743,颖,4
6743,颖,6737,颍,4
6760,风,392,冈,4
6763,飒,5620,讽,4
6797,饶,4505,绕,4
6797,饶,6351,铙,4
7055,鸻,7066,鹆,4
7110,麓,4379,簏,4
7125,黑,4612,罢,4
2,丁,75,了,3
25,丢,636,去,3
40,为,514,力,3
54,乎,168,伞,3
65,乞,2922,气,3
67,习,449,刁,3
79,二,407,冫,3
79,二,1611,工,3
83,云,82,亏,3
87,井,2120,拌,3
93,亡,5594,讠,3
100,亩,1412,宙,3
101,享,99,亨,3
120,仇,115,仂,3
136,仟,4458,纤,3
139,令,122,今,3
149,件,146,仲,3
149,件,181,伴,3
158,伍,151,任,3
161,伐,2015,戊,3
169,伟,4466,纬,3
174,伦,4475,纶,3
179,估,194,佑,3
181,伴,149,件,3
181,伴,4494,绊,3
183,伸,146,仲,3
